Date,Review,Score
"May 24, 2023",Great addition to the franchise. Excellent action sequences. Jason Momoa is a great villain. Definitely recommend this.,POSITIVE
"May 24, 2023",I would like to say it is that … the fast and the furious never let you down ❤️❤️❤️❤️😜,POSITIVE
"May 24, 2023",Exciting. Fast paced. Evil guys played well.,POSITIVE
"May 24, 2023",BEST MOVIE IN YEARS! SO MANY TWIST AND TURNS,POSITIVE
"May 24, 2023","This movie was SO AWESOME!!  I am going to see it again, but the dvd, and I can’t wait for the installment.",POSITIVE
"May 24, 2023","It's like the return of the 90's blockbuster. Doesn't need to be scientifically on point, but it hits deep and rocks hard.",POSITIVE
"May 24, 2023",I love this whole franchise.  The action is always amazing and the always have some surprises in these movies!!,POSITIVE
"May 24, 2023",Very explosive. All of the actors were excellent.,POSITIVE
"May 24, 2023",The story has grown stale and dead characters keep coming back to life. ,NEGATIVE
"May 24, 2023",Only went to see this movie because my girlfriend likes cars. It was way too boring and predictable. Action scenes and set pieces were cool everything else like the quips and music were bad.,NEGATIVE
"May 24, 2023",It kept me on the edge of my seat. The special effects were over the top. Jason Mamoa makes a for a truly psychotic villain.,POSITIVE
"May 24, 2023","This movie was awesome!!!  The storyline, cast, action, all amazing!!",POSITIVE
"May 24, 2023",Love love love it. Full of action from beginning to end.,POSITIVE
"May 24, 2023",The movie was so predictable and with bad acting. At least has some funny parts. But I don't recommend wasting money watching it. Wait to see it on Max or cable.,NEGATIVE
"May 24, 2023","Just watched movie with my wife and we both loved it. Great action, a roller coaster ride to the end. We don't want to wait 2 years to find out what happens. Highly recommend if you're a fast and furious fan or an action movie fan.",POSITIVE
"May 24, 2023",Non-stop excitement.,POSITIVE
"May 24, 2023",Action packed very very good,POSITIVE
"May 24, 2023","Great fun Summer movie with great cast. Momoa was a great addition to the franchise. I think Fast 9 was weak and slow. This one was enjoyable, and now that the Rock is back, were all excited!!👍",POSITIVE
"May 24, 2023",It was a great movie ..way better than the last one.. worth watching..can’t wait for the next one ,POSITIVE
"May 24, 2023",It's pretty fun but to many sub plots to handle for this magnitude and it can often leave me confused at some points,NEUTRAL
"May 24, 2023",Never failed to disappoint.,POSITIVE
"May 24, 2023",It’s beginning to be a marvel movie. So unrealistic,NEGATIVE
"May 24, 2023",Its a wild ride! Entertaining and unbelievable! But fun and funny!!,NEUTRAL
"May 24, 2023","I Thought it was awesome. 
I love to race my car  
Haha!!",POSITIVE
"May 24, 2023",Ya know it ain’t bad. Jason Mamoa has great energy so that made it good!,POSITIVE
"May 24, 2023",It was great!! Cannot wait for the rest of the trilogy!!,POSITIVE
"May 24, 2023","Ive liked most of the series, but this one was a stinkeror maybe just not the right demograph?   They stretched the unreal thing a bit too far this time  And the acting seemed contrived, corny and unbelievable.I think even an 8 year old would would say the same about that!",NEGATIVE
"May 24, 2023","Okay so this is actually a great movie. Obviously suspend your beliefs and leave that stuff at the door but I thought this movie helped save the franchise. It brought the plot and characters back down to earth (from space, literally…) and refreshed its characters, somehow making them more likeable than they were before. The chemistry between Charlize Theron and Michelle Rodriguez was fantastic, making Cipher's character so much more fun to watch. 

They made the effort to give Jason Momoa's villain a back story and are actually investing screen time in making him a proper villain. He isn't just bad to be bad - he's got a purpose and reason, and is genuinely maniacal. His character was Joker meets Jason Statham. The scene with the margaritas and painting the henchmen's toes was T W I S T E D and I couldn't believe they actually went there. 

While I don't think this end-of-franchise plot can stretch to THREE parts (Oof lol) I am definitely looking forward to seeing where they go with the plot and how they end off these characters.",POSITIVE
"May 24, 2023",ALL OF IT!!!! HUGE FAN!!!,POSITIVE
"May 24, 2023",Horrible movie!!! Not one flat tire in any of the “good guy stunts” I’m over the fast and the horrible franchise,NEGATIVE
"May 24, 2023","awesome, action packed movie",POSITIVE
"May 24, 2023","not bad but, but not as hooked on these movies as I was the 1st 3",NEUTRAL
"May 24, 2023","These movies are so goddamn fun idc if you're sick of the family stuff or if the stunts are too wild they're fun and they're entertaining and I think I'm going to go see it for a second time sometime this week—that's how much I like this. 

(but seriously. it's the tenth. i think we'd know by now if they were trying to be 100% serious. they're not, and it would be boring af anyway.)",POSITIVE
"May 24, 2023","It’s a funny movie because of Dante also have a cool story, but it’s not the original fast and the furious",NEUTRAL
"May 24, 2023","The worst of the fast movie, horrible, a waste of money, but Jason Momoa's wana be joker was somewhat weird but funny at times , so all and all the movie was super bad for bad",NEGATIVE
"May 24, 2023","Fast X give to us a random and stupid but awesome movie that we can enjoy in family or friends, the story is so weird that the people love it.",NEUTRAL
"May 24, 2023","Awesome, can’t wait until the next one. I want to watch it again!",POSITIVE
"May 24, 2023",A Definitely Absolutely Must See !,POSITIVE
"May 24, 2023","This was actually a good movie, a few unrealistic scenes  that could literally only happen on the smallest of chances BUT visually ? Great & the story was well written.",NEUTRAL
"May 24, 2023",Awesome! Amazing! Action Packed! loved every minute!,POSITIVE
"May 24, 2023",You really need to leave your brain at home to enjoy this movie.,NEUTRAL
"May 24, 2023","Dont like we have to wait 2 years to find out if he gets letty back.  If Ludachris. Roman and Ramsey come out alive 

Too Many ifs",POSITIVE
"May 24, 2023",Made no sense and cgi was all over the place,NEGATIVE
"May 24, 2023",Loved it cant wait for the sequel. Too bad Jason Stratham didnt have a bigger role.,POSITIVE
"May 24, 2023","Movie went good and all, but we didn’t get to finish the movie because of a thunderstorm and we wait 25 minutes still didn’t start back up",NEUTRAL
"May 24, 2023","Nothing to dislike,it was awesome!",POSITIVE
"May 24, 2023",That was a GREATTTTT MOVIE!!!! 10 stars,POSITIVE
