Date,Score,Reviews
"Jan 12, 2023",POSITIVE,"genuinely one of the best movies i have seen in a long time, tackling very tough themes especially for a children's movie, fear, anxiety, and learning to trust are all themes this movie tackled. please watch this movie."
"Jan 12, 2023",POSITIVE,"Every new character is fun, and the film is constantly entertaining as well as heartwarming."
"Jan 12, 2023",POSITIVE,"Nostalgic! 
I love this movie. It might be just me but I don't find any reason why not to love this movie, it shows great representation of their characters and I do not find any bit of clip boring. If you're a fan of Dreamworks, this movie will not disappoint you."
"Jan 12, 2023",POSITIVE,"After 11 years, there's a sequel!!!"
"Jan 12, 2023",POSITIVE,"Fantastic movie. Great to see that the animation trend pushed by Spiderverse and Arcane is continuing strong! Amazing storytelling and cinematography, pulls off excellent comedy while having a very emotional and engaging story."
"Jan 12, 2023",POSITIVE,Funny and fun and great animation. A movie grandkids can love and the grandparents can too
"Jan 12, 2023",POSITIVE,el renacer de estas peliculas
"Jan 12, 2023",POSITIVE,This is the second best that will come out this year (Cocaine Bear is obviously number 1) It has a very nice plot and has one of if not the best Dreamworks villain of all time. I also like The hot black cat.
"Jan 12, 2023",POSITIVE,Absolute Masterpiece
"Jan 12, 2023",NEUTRAL,It was a good time for me and my family. Very entertaining. I loved the animation.
"Jan 12, 2023",POSITIVE,This was better than expected. Wholesome and pulls on the heart strings.
"Jan 12, 2023",POSITIVE,"Absolutely incredible movie that had no right to be that good. Easily one of Dreamworks best productions. Humerous, great plot, incredible character arcs, and stunning graphics. Deals with the topic of death and mortality very well especially for a kids movie. Character designs were also spectacular (I especially loved Goldilocks) Overall I can't think of a single flaw this movie had. I never buy movies but I just might have to so I can rewatch it whenever. That's how good it is. Seriously watch it."
"Jan 12, 2023",POSITIVE,this movie is by far the best movie of 2022 i adore it
"Jan 12, 2023",POSITIVE,"My fiance and I literally watched it yesterday. We looked at what was available at our local theater which was Wakanda Forever, Babylon, Puss in Boots 2, I Wanna Dance with Somebody, and Avatar 2. We went with the highest review (Audience and Critic) and watched Puss in Boots 2. This movie was so damn good and it was surprising that a kid's movie was ""Kids first, Adult second"" which is something Disney is tripping on. The new character additions were great, truthfully I thought Perro was going to be the generic annoying character but he ended up being enjoyable when he was on screen. Please go watch the movie, it's really good."
"Jan 12, 2023",POSITIVE,"I really liked it, it's one of my favorite dolls"
"Jan 12, 2023",POSITIVE,Movie was really good I rented it on my Xbox definitely amazing especially the wolf 🐺  u need to check it out
"Jan 12, 2023",POSITIVE,AWEESOMMEEEEE!!!!!!!!!
"Jan 12, 2023",POSITIVE,"Really good writing, beautiful animation. It has everything, definitely a must see."
"Jan 12, 2023",POSITIVE,"It was quite an unexpected adventure. A movie made for children that taps on very mature themes, while delivering a fun story with a gorgeous animation."
"Jan 12, 2023",POSITIVE,"eu fiquei muito emocionado com o filme, que eu sai do cinema chorando"
"Jan 12, 2023",POSITIVE,"Puss in Boots: The Last Wish excels in its genre as an animated movie. Dreamworks orchestrated one of, if not the best, animated movie of 2022. The animation and effects styles are truly mesmerizing to watch on screen. The central theme of the movie is one that each and every one of us can apply in our own lives, making this movie an instant classic for years to come. If you don't believe me, go see it for yourself."
"Jan 12, 2023",POSITIVE,Liked that I could take a child.
"Jan 12, 2023",POSITIVE,"I was expecting a decent movie, what I've got was an outstanding show with great story."
"Jan 12, 2023",POSITIVE,"Eu achei o filme lindo e com uma ótima animação, mas certas vezes a história se torna previsível. Falando sobre o Lobo ele está ótimo e toda vez que ele aparece me dá um arrepio e aquele assobio que da medo em mim nota 9,5/10"
"Jan 12, 2023",POSITIVE,"how does a PUSS IN BOOTS movie hit so hard on its themes? like, for real. And don't ever get me started on the wolf, i couldn't breave properly when he was in scene."
"Jan 12, 2023",POSITIVE,"EXTREMELY good movie,death is such a good villain and everything is just really well done,from the characters to the animation,everything."
"Jan 12, 2023",POSITIVE,"This movie has an amazing story and the theme is so serious and well done, also the villain is the best I've ever seen in a cartoon."
"Jan 12, 2023",NEGATIVE,This movie should have been rated PG13. I had a 4 yr old and a 7 yr old. It was NOT maybe for young kids. Beeping out curse words was NOT what I thought Disney would make a Movie like this.
"Jan 12, 2023",POSITIVE,absolutely fantastic i cried multiple times
"Jan 12, 2023",POSITIVE,"Excellent graphics, Hilarious humor for both children and adults. Absolutely loved watching this with my kids 🤗"
"Jan 12, 2023",POSITIVE,Amazing animation. Fun story. Great cast.
"Jan 12, 2023",POSITIVE,"Puss in Boots: The Last Wish is a long wait, 11 years, from the first movie, and it feels like the narratives and comedy of Dreamworks has matured as you would expect it to in that time. Gone are the cheap bits at shock humor that haunted Shrek entries and especially tone-deaf in the Kung Fu Panda trilogy, replaced with mature humor that will strike a note with audiences of all ages. Similarly, the narrative has grown up, a thrilling tale of confronting one's own mortality and the fear of death itself. This movie takes risks not only in its animation style, but its plot and humor as well, and every single gamble Dreamworks made paid off 100 fold. Watch this movie."
"Jan 12, 2023",POSITIVE,Never thought I'd fall in love with an animated film again but here I am. A must-watch!
"Jan 12, 2023",POSITIVE,Such an amazing movie. Had the perfect amount of action balanced with humor. And the villain was super cool! 
"Jan 12, 2023",POSITIVE,Animation is top notch and the movie is a lot of fun from start to finish
"Jan 12, 2023",POSITIVE,"oh my goodness, that was great"
"Jan 12, 2023",POSITIVE,The animation was amazing and the story was actually really intriguing and in depth.
"Jan 12, 2023",POSITIVE,Great movie! Took my 4yo and she loved it too.
"Jan 12, 2023",POSITIVE,"I figured this would just be a soulless cash grab but it was far better than it had a right to be. They borrowed a lot from the animation style used in Spider-Verse and the Bad Guys, but it really works with the fairy tale setting. Pacing needed a little work and some of the jokes just didn't land, but overall it was very good."
"Jan 12, 2023",POSITIVE,My son loved it and me too!!!
"Jan 12, 2023",POSITIVE,"Everything about Puss in Boots was pure perfection.

From the stylish animation, sound design, story, and many more -- It was a memorable and exciting adventure all the way through.

It is honestly worthy of multiple watches."
"Jan 12, 2023",POSITIVE,This cat in shoes movie was very spectacular!
"Jan 12, 2023",POSITIVE,god this was such a breath of fresh air! the animation is gorgeous and you can feel all of the love put into every aspect of it
"Jan 12, 2023",POSITIVE,"this movie really surprised me! it was a lot better than i thought it would be. not really any boring scenes, pacing was good. honestly the villain was so good and refreshing and was nice to see a bad guy be bad just because. my only complaint is it doesnt feel like this is in the shrek universe, feels like it belongs in encanto more. and the style is unique but i think i still prefer the original style better. but story wise its very good!"
"Jan 12, 2023",POSITIVE,"Loved it the humor was effortless and fun for the whole family , definitely some adult level jokes in there and kept me entertained from start to finish!!!"
"Jan 12, 2023",POSITIVE,"Totally exceeded my expectations. I was expecting something great, not an entire masterpiece! This movie will hit you in the feels and shows the importance of life. Couldn't ask for anything more in this movie."
"Jan 12, 2023",POSITIVE,Best dream works movie since shrek 2
"Jan 12, 2023",POSITIVE,"A genuine must see for any demographic. I can't remember the last time I thoroughly enjoyed a movie as much as this one, either in theaters or otherwise. It is filled with clever humor, delicate and captivating storytelling, and one of the best villains I have ever seen in a ""kids""/animated movie. I rarely watch movies more than once, let alone pay for another watch, but I already have tickets to a second showing."
